family,description,fit_boundary_count,predicted_same_episode_count,same_episode_true_positive_count,false_collapse_count,missed_cluster_count,total_error_count,precision,recall
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 75 minutes and second feed <= 3.70 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 75 minutes and second feed <= 3.80 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 75 minutes and second feed <= 4.30 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 61 minutes, or if gap <= 77 minutes and second feed <= 2.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 62 minutes, or if gap <= 76 minutes and second feed <= 2.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 62 minutes, or if gap <= 76 minutes and second feed <= 3.25 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 62 minutes, or if gap <= 76 minutes and second feed <= 3.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 62 minutes, or if gap <= 76 minutes and second feed <= 4.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 75 minutes and second feed <= 2.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 75 minutes and second feed <= 3.25 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 75 minutes and second feed <= 3.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 75 minutes and second feed <= 4.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 50 minutes, or if gap <= 89 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 50 minutes, or if gap <= 89 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 51 minutes, or if gap <= 88 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 51 minutes, or if gap <= 88 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 52 minutes, or if gap <= 87 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 52 minutes, or if gap <= 87 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 53 minutes, or if gap <= 86 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 53 minutes, or if gap <= 86 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 54 minutes, or if gap <= 85 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 54 minutes, or if gap <= 85 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 55 minutes, or if gap <= 84 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 55 minutes, or if gap <= 84 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 56 minutes, or if gap <= 83 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 56 minutes, or if gap <= 83 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 57 minutes, or if gap <= 82 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 57 minutes, or if gap <= 82 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 58 minutes, or if gap <= 81 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 58 minutes, or if gap <= 81 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 59 minutes, or if gap <= 80 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 59 minutes, or if gap <= 80 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 60 minutes, or if gap <= 79 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 60 minutes, or if gap <= 79 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 61 minutes, or if gap <= 78 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 61 minutes, or if gap <= 78 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 3.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 3.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 4.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 4.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 3.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 3.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 4.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 4.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 62 minutes, or if gap <= 77 minutes and second feed <= 2.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 2.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 3.10 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 3.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 2.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 3.10 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 3.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 3.70 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 3.80 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 4.30 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 3.70 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 3.80 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 4.30 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 62 minutes, or if gap <= 77 minutes and second feed <= 2.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 2.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 3.25 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 3.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 76 minutes and second feed <= 4.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 2.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 3.25 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 3.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 75 minutes and second feed <= 4.75 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 51 minutes, or if gap <= 89 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 51 minutes, or if gap <= 89 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 52 minutes, or if gap <= 88 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 52 minutes, or if gap <= 88 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 53 minutes, or if gap <= 87 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 53 minutes, or if gap <= 87 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 54 minutes, or if gap <= 86 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 54 minutes, or if gap <= 86 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 55 minutes, or if gap <= 85 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 55 minutes, or if gap <= 85 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 56 minutes, or if gap <= 84 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 56 minutes, or if gap <= 84 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 57 minutes, or if gap <= 83 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 57 minutes, or if gap <= 83 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 58 minutes, or if gap <= 82 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 58 minutes, or if gap <= 82 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 59 minutes, or if gap <= 81 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 59 minutes, or if gap <= 81 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 60 minutes, or if gap <= 80 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 60 minutes, or if gap <= 80 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 61 minutes, or if gap <= 79 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 61 minutes, or if gap <= 79 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 62 minutes, or if gap <= 78 minutes and second feed <= 2.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 62 minutes, or if gap <= 78 minutes and second feed <= 2.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 3.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 3.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 4.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 4.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 3.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 3.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 4.00 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 4.50 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 63 minutes, or if gap <= 77 minutes and second feed <= 2.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 2.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 3.10 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 3.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 2.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 3.10 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 3.60 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 3.70 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 3.80 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 64 minutes, or if gap <= 76 minutes and second feed <= 4.30 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 3.70 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 3.80 oz",96,17,16,1,1,2,0.941176,0.941176
piecewise_small_second_extension,"same_episode if gap <= 65 minutes, or if gap <= 75 minutes and second feed <= 4.30 oz",96,17,16,1,1,2,0.941176,0.941176
